#Do not add/remove/switch place of any lines or columns!;;;;;;;;;;;;;;;;;;;;
#_POLICY_DEMOCRATIC_;1 – Authoritarian;2;3;4;5;6;7;8;9;10 - Democratic;x;;;;;;;;;
MODIFIER_OCCUPIED_DISSENT;0;0.04;0.08;0.12;0.16;0.2;0.28;0.28;0.32;0.36;x;;;;;;;;;
MODIFIER_COUNTER_INTEL - used for units detection;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MODIFIER_MP_EXPERIENCE;0;0.05;0.10;0.15;0.20;0.25;0.30;0.35;0.40;0.45;x;;;;;;;;;
MODIFIER_MP_GROWTH;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MODIFIER_DIPLO_COST;0;0.05;0.10;0.15;0.20;0.25;0.30;0.35;0.40;0.45;x;;;;;;;;;
MODIFIER_INTEL_COST;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MODIFIER_INTEL_MAINTENANCE;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MODIFIER_REL_NORMALIZATION: applied each 6th day;0;-0.05;-0.10;-0.15;-0.20;-0.25;-0.30;-0.35;-0.40;-0.45;x;;;;;;;;;
MODIFIER_STOCKPILES;0;0.02;0.04;0.06;0.08;0.10;0.12;0.14;0.16;0.18;x;;;;;;;;;
MODIFIER_USE_BELLIGERENCE_FOR_DOW;1;1;1;1;1;1;1;1;1;1;x;;;;;;;;;
MODIFIER_BELLIGERENCE_DOW;135;108;84;63;45;30;18;9;3;0;x;27;24;21;18;15;12;9;6;3
MODIFIER_RELATIONSHIPS_DOW;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MODIFIER_COUNTERINTELLIGENCE - added to home intell;0;0.5;1;1.5;2;2.5;3;3.5;4;4.5;x;;;;;;;;;
MODIFIER_INTELLIGENCE - used as extra spy level in distance calcs;0;1;2;3;4;5;6;7;8;9;x;;;;;;;;;
MODIFIER_DISSENT_ON_RELEASE;0;0;0;0;0;0;0;0;0;0;x;;;;;;;;;
MANUAL_OR_ BY_INFLUENCE _MOVES;0;(-1 – disable just manual slider moves, 0 – no slider moves are possible except by events, 1 – manual slider moves are allowed too, 2 – moves by Influence are allowed too)  ;;;;;;;;;x;;;;;;;;;
#;;;;;;;;;;;x;;;;;;;;;
200;MODIFIER_RELATIONSHIPS_DOW - Starting value;;;;;;;;;;x;;;;;;;;;
#EOF;;;;;;;;;;;x;;;;;;;;;
#EOF;;;;;;;;;;;x;;;;;;;;;
